'id_car_equipment','id_car_trim','name','year','date_create','date_update','id_car_type'
'21473','237637','LE+ Perso',NULL,'1529895260','1558710239','1'
'21478','238095','Respect',NULL,'1529895452','1561425473','1'
'21479','238095','Status',NULL,'1529895453','1561425474','1'
'21480','238098','Respect',NULL,'1529895454','1561425476','1'
'21481','238098','Status',NULL,'1529895455','1561425476','1'
'21482','238098','R-Line',NULL,'1529895456','1561425478','1'
'21483','238096','Status',NULL,'1529895457','1561425479','1'
'21484','238096','R-Line',NULL,'1529895458','1561425480','1'
'21485','238100','Premium',NULL,'1529895463','1561425486','1'
'21486','238100','Sport',NULL,'1529895464','1561425487','1'
'21487','238103','Specjalna seria',NULL,'1529895484','1561425497','1'
'21488','238193','Podstawowa',NULL,'1529895493','1543048649','1'
'21489','238195','Podstawowa',NULL,'1529895495','1543048651','1'
'21490','238206','GFL11-52-X70 Luxe',NULL,'1529895513','1568522977','1'
'21491','238208','GFL33-52-X70 Luxe',NULL,'1529895515','1568522978','1'
'21492','238208','GFL33-52-X73 Luxe Multimedia',NULL,'1529895516','1568522979','1'
'21493','238208','GFL33-52-X75 Luxe Prestige',NULL,'1529895517','1568522980','1'
'21494','238209','GFL32-52-X70 Luxe',NULL,'1529895518','1568522981','1'
'21495','238209','GFL32-52-X73 Luxe Multimedia',NULL,'1529895519','1568522982','1'
'21496','238209','GFL32-52-X75 Luxe Prestige',NULL,'1529895520','1568522983','1'
'21498','176906','LT1',NULL,'1532358593','1566233952','1'
'21499','15877','LT4',NULL,'1532358597','1534981902','1'
'21501','238260','Trackhawk',NULL,'1532360794','1634879571','1'
'21502','111783','Active','2018','1532361160','1550802321','1'
'21503','111783','Privilege','2018','1532361161','1550802322','1'
'21504','111783','Luxe Privilege','2018','1532361164','1550802322','1'
'21505','22235','Access','2018','1532361173','1550802344','1'
'21506','22235','Confort','2018','1532361175','1550802343','1'
'21507','22235','Privilege','2018','1532361177','1550802343','1'
'21508','22235','Luxe Privilege','2018','1532361179','1550802342','1'
'21509','177364','Confort','2018','1532361187','1550802333','1'
'21510','177364','Privilege','2018','1532361189','1550802332','1'
'21511','177364','Luxe Privilege','2018','1532361191','1550802336','1'
'21512','174305','Advance',NULL,'1532380305','1545485733','1'
'21513','62492','Advance',NULL,'1532380315','1545485741','1'
'21514','175699','Edition 35 (5 miejsc)',NULL,'1532380679','1566259942','1'
'21515','111605','Edition 35 (5 miejsc)',NULL,'1532380745','1566260022','1'
'21516','111621','Edition 35 (5 miejsc)',NULL,'1532380762','1566260040','1'
'21517','111602','Edition 35 (5 miejsc)',NULL,'1532380779','1566260059','1'
'21518','182936','Advance',NULL,'1532381533','1550827042','1'
'21519','170254','Advance',NULL,'1532381536','1550827045','1'
'21520','111236','Advance',NULL,'1532381540','1550827049','1'
'21521','182976','Design',NULL,'1532381674','1558679356','1'
'21522','182976','Sport',NULL,'1532381675','1558679355','1'
'21523','169954','GFL11-52-BTS Luxe Prestige',NULL,'1532381850','1568486405','1'
'21524','169954','GFL32-52-BTS Luxe Prestige',NULL,'1532381851','1568486406','1'
'21525','235555','GFL33-52-BTS Luxe Prestige',NULL,'1532381888','1568486451','1'
'21526','176009','Active (Kaluga montaż)',NULL,'1532383133','1553186912','1'
'21527','237906','Podstawowa',NULL,'1532385382','1634878934','1'
'21528','195119','Sport',NULL,'1532385433','1561393643','1'
'21529','208529','Sport Line \"Shadow\"',NULL,'1532400170','1566281036','1'
'21530','208529','M Sport \"Shadow\"',NULL,'1532400171','1566281037','1'
'21531','238302','Specjalna seria',NULL,'1532407599','1561421951','1'
'21532','235866','60th Anniversary',NULL,'1532408487','1550856796','1'
'21533','238304','Luxury',NULL,'1532408544','1561421944','1'
'21534','238304','Sport',NULL,'1532408545','1561421945','1'
'21535','219613','Active Seria mistrzów',NULL,'1532408612','1537680284','1'
'21536','238659','Comfortline Long','2018','1532408787','1550857241','1'
'21537','238656','Comfortline Long','2018','1532408793','1561422375','1'
'21538','238662','Comfortline Long','2018','1532408807','1543012821','1'
'21539','238669','Comfortline Long','2018','1532408828','1550857280','1'
'21540','238672','Comfortline Long','2018','1532408835','1550857293','1'
'21541','238670','Comfortline long','2018','1532408841','1561422452','1'
'21542','238671','Comfortline Long','2018','1532408852','1561422451','1'
'21543','238305','Specjalna Seria',NULL,'1532408888','1561422512','1'
'21544','237563','HSE',NULL,'1532408951','1535037143','1'
'21545','237563','HSE Luxury',NULL,'1532408951','1535037144','1'
'21547','238176','Podstawowa',NULL,'1532409771','1566292046','1'
'21548','238316','Hot',NULL,'1532409841','1550857868','1'
'21549','238321','Podstawowa',NULL,'1532410443','1548133550','1'
'21550','237275','Podstawowa',NULL,'1532410513','1566292801','1'
'21551','238326','Luxury+',NULL,'1532410524','1550858658','1'
'21552','236983','Momentum',NULL,'1532410575','1600867749','1'
'21553','185235','Momentum',NULL,'1532410576','1600867759','1'
'21554','238327','Komfort',NULL,'1532410615','1550858167','1'
'21555','238328','Standard',NULL,'1532410617','1550858169','1'
'21556','238331','Specjalna Seria',NULL,'1532410896','1550859740','1'
'21557','238332','Specjalna Seria',NULL,'1532410897','1550859739','1'
'21558','238338','Specjalna Seria',NULL,'1532411006','1550860075','1'
'21559','238339','Premium',NULL,'1532411009','1563560416','1'
'21560','238339','Sport',NULL,'1532411010','1563560417','1'
'21561','238194','Podstawowa',NULL,'1532411120','1634878510','1'
'21562','238196','Podstawowa',NULL,'1532411122','1634878510','1'
'21563','238418','Trend',NULL,'1532411247','1563560609','1'
'21564','238418','Trend Plus',NULL,'1532411248','1563560609','1'
'21565','238418','Titanium',NULL,'1532411249','1563560610','1'
'21566','238418','Titanium Plus',NULL,'1532411250','1563560611','1'
'21567','238419','Ambiente',NULL,'1532411251','1563560611','1'
'21568','238419','Trend',NULL,'1532411252','1563560612','1'
'21569','238419','Trend Plus',NULL,'1532411252','1563560613','1'
'21570','238422','Trend',NULL,'1532411255','1563560615','1'
'21571','238422','Trend Plus',NULL,'1532411256','1563560615','1'
'21572','238422','Titanium',NULL,'1532411257','1563560616','1'
'21573','238422','Titanium Plus',NULL,'1532411257','1563560617','1'
'21575','238451','Podstawowa',NULL,'1532411314','1555999299','1'
'21578','238497','Premium',NULL,'1532411344','1561425764','1'
'21579','238497','Sport',NULL,'1532411345','1561425765','1'
'21580','238499','Premium',NULL,'1532411346','1563560739','1'
'21581','238499','Sport',NULL,'1532411347','1563560740','1'
'21582','238510','Podstawowa',NULL,'1532411354','1629735182','1'
'21583','238522','Specjalna seria',NULL,'1532411362','1561425774','1'
'21584','176558','Conceptline','2019','1534980349','1561382917','1'
'21585','176558','Trendline','2019','1534980351','1561382916','1'
'21586','176559','Trendline','2019','1534980354','1561382931','1'
'21587','176560','Trendline','2019','1534980359','1550820938','1'
'21588','176560','Comfortline','2019','1534980362','1550820939','1'
'21589','176560','Highline','2019','1534980363','1550820940','1'
'21590','176565','Comfortline','2019','1534980370','1550820946','1'
'21591','176565','Highline','2019','1534980373','1550820947','1'
'21592','176577','Comfortline','2019','1534980378','1561382941','1'
'21593','176577','Highline','2019','1534980380','1561382943','1'
'21595','26404','SE Yandex.Auto',NULL,'1534989013','1587391092','1'
'21596','26402','SE Yandex.Auto',NULL,'1534989023','1587391104','1'
'21597','26402','QE Yandex.Auto',NULL,'1534989026','1587391107','1'
'21598','26402','QE+ 1Q Years',NULL,'1534989028','1542937916','1'
'21599','26402','LE+ 1Q Years',NULL,'1534989031','1542937916','1'
'21600','26403','SE Yandex.Auto',NULL,'1534989048','1587391131','1'
'21601','26403','QE Yandex.Auto',NULL,'1534989051','1587391134','1'
'21602','26403','QE+ 1Q Years',NULL,'1534989053','1542937934','1'
'21603','26403','LE+ 1Q Years',NULL,'1534989056','1542937924','1'
'21604','219442','Comfortline','2019','1535001037','1566254857','1'
'21605','219442','Highline','2019','1535001040','1566254853','1'
'21606','192928','Conceptline','2019','1535001044','1550822811','1'
'21607','192928','Trendline','2019','1535001047','1550822812','1'
'21608','192928','Comfortline','2019','1535001050','1566254866','1'
'21609','192928','Highline','2019','1535001051','1566254867','1'
'21610','181773','Momentum','2019','1535001229','1558674834','1'
'21611','181773','Inscription','2019','1535001230','1558674832','1'
'21612','181773','R-Design','2019','1535001231','1558674833','1'
'21613','64099','SE Yandex.Auto',NULL,'1535001738','1587392599','1'
'21614','64102','SE Yandex.Auto',NULL,'1535001759','1587392630','1'
'21615','64101','SE Yandex.Auto',NULL,'1535001771','1587392642','1'
'21616','64101','LE Yandex.Auto',NULL,'1535001773','1587392644','1'
'21617','70886','SE Yandex.Auto',NULL,'1535001794','1587392672','1'
'21618','70886','LE Yandex.Auto',NULL,'1535001797','1587392672','1'
'21619','236279','Advance',NULL,'1535002724','1550824367','1'
'21620','236279','Business',NULL,'1535002725','1550824368','1'
'21621','236278','Podstawowa',NULL,'1535002726','1550824369','1'
'21622','236278','Business',NULL,'1535002727','1550824370','1'
'21623','238591','Comfort',NULL,'1535005346','1535005346','1'
'21624','111520','Exclusive',NULL,'1535005478','1550827572','1'
'21625','170254','Bang & Olufsen edition',NULL,'1535006615','1535006615','1'
'21626','235103','R-Sport','2019','1535007428','1535007428','1'
'21627','235103','Portfolio','2019','1535007429','1535007429','1'
'21628','183117','Prestige','2019','1535007432','1535007432','1'
'21629','183117','R-Sport','2019','1535007434','1535007434','1'
'21630','183117','Portfolio','2019','1535007435','1535007435','1'
'21631','171923','Pure','2019','1535007439','1535007439','1'
'21632','171923','Prestige','2019','1535007440','1535007440','1'
'21633','171923','R-Sport','2019','1535007441','1535007441','1'
'21634','171925','Pure','2019','1535007444','1535007444','1'
'21635','171925','Prestige','2019','1535007445','1535007445','1'
'21636','171928','S','2019','1535007454','1535007454','1'
'21637','183118','S','2019','1535007456','1535007456','1'
'21638','172023','High-Tech Advanced',NULL,'1535007569','1550828465','1'
'21639','235814','Podstawowa',NULL,'1535008315','1634878934','1'
'21640','186054','Comfort','2018','1535010686','1542973969','1'
'21641','186054','Limited Edition',NULL,'1535010687','1542973970','1'
'21642','186054','Limited Edition + Podgrzewanie kierownicy',NULL,'1535010688','1542973970','1'
'21643','186054','Travel','2018','1535010689','1542973972','1'
'21644','220380','Active',NULL,'1535010695','1542973976','1'
'21645','220380','Travel','2018','1535010696','1542973979','1'
'21646','186055','Travel','2018','1535010702','1542973984','1'
'21647','186053','Comfort','2018','1535010711','1542973994','1'
'21648','219583','Comfort','2018','1535010715','1542974002','1'
'21649','219583','Travel','2018','1535010716','1542974001','1'
'21650','219584','Travel','2018','1535010720','1542974005','1'
'21651','186376','Podstawowa',NULL,'1535010817','1634881149','1'
'21652','235119','Podstawowa',NULL,'1535010818','1634881149','1'
'21653','217847','Play',NULL,'1535011070','1568488970','1'
'21654','217848','Play',NULL,'1535011081','1568488982','1'
'21655','186636','Play',NULL,'1535011091','1568488994','1'
'21656','193815','Specjalna seria',NULL,'1535012019','1542975152','1'
'21657','193815','Grand Edition',NULL,'1535012020','1542975153','1'
'21658','217691','22171-353',NULL,'1535036451','1563556762','1'
'21659','217692','221717-353',NULL,'1535036454','1563556764','1'
'21660','217693','22177-353',NULL,'1535036456','1563556759','1'
'21661','217694','2217-750',NULL,'1535036461','1563556772','1'
'21662','217695','22171-753',NULL,'1535036464','1563556768','1'
'21663','217696','221717-753',NULL,'1535036469','1563556774','1'
'21664','217697','22177-753',NULL,'1535036472','1563556766','1'
'21665','217702','27527-378',NULL,'1535036478','1563556778','1'
'21666','217704','2752-777',NULL,'1535036491','1563556787','1'
'21667','217705','27527-778',NULL,'1535036495','1563556784','1'
'21668','219523','Podstawowa','2019','1535036686','1566290037','1'
'21669','219611','2LT',NULL,'1535036765','1537680278','1'
'21670','219888','Style','2018','1535036960','1545519640','1'
'21671','219888','Style Advanced','2018','1535036961','1545519640','1'
'21672','219888','High-Tech Advanced','2018','1535036963','1545519641','1'
'21673','219889','Style Advanced','2018','1535036968','1545519644','1'
'21674','219889','High-Tech Advanced','2018','1535036971','1545519645','1'
'21675','238661','Comfortline Long','2018','1535037006','1550857243','1'
'21676','238673','Comfortline Long','2018','1535037020','1550857282','1'
'21677','238664','Comfortline Long','2018','1535037035','1550857304','1'
'21678','238665','Comfortline Long','2018','1535037043','1550857322','1'
'21679','238663','Comfortline Long','2018','1535037051','1550857332','1'
'21680','238667','Comfortline Long','2018','1535037053','1550857341','1'
'21681','220215','Active Plus','2019','1535037352','1563557642','1'
'21682','220215','Comfort','2019','1535037354','1563557642','1'
'21683','220216','Active','2019','1535037358','1563557646','1'
'21684','220216','Active Plus','2019','1535037360','1563557647','1'
'21685','220216','Comfort','2019','1535037362','1563557648','1'
'21686','220217','Active Plus','2019','1535037366','1563557652','1'
'21687','220217','Comfort','2019','1535037369','1563557653','1'
'21688','220217','Elegance','2019','1535037372','1563557655','1'
'21689','220218','Active Plus','2019','1535037377','1563557661','1'
'21690','220218','Comfort','2019','1535037379','1563557662','1'
'21691','220218','Elegance','2019','1535037383','1563557663','1'
'21692','237127','Prestige (GDVP)','2019','1535037541','1563559137','1'
'21693','237127','Prestige','2019','1535037542','1563559138','1'
'21694','237127','Premium (GDVQ)','2019','1535037547','1563559140','1'
'21695','237127','Premium','2019','1535037548','1563559140','1'
'21696','237127','GT Line','2019','1535037550','1563559141','1'
'21697','237132','Prestige','2019','1535037558','1563559151','1'
'21698','237133','Prestige','2019','1535037561','1563559154','1'
'21699','237133','Premium','2019','1535037564','1563559155','1'
'21700','237133','GT Line','2019','1535037565','1563559155','1'
'21701','237135','Sport',NULL,'1535037567','1558709443','1'
'21702','237135','Sahara',NULL,'1535037568','1558709444','1'
'21703','237135','Rubicon',NULL,'1535037569','1558709444','1'
'21704','235221','Inform S07',NULL,'1535037726','1558708601','1'
'21705','235221','Invite S08',NULL,'1535037728','1558708602','1'
'21706','235221','Intense S09',NULL,'1535037731','1558708603','1'
'21707','235222','Intense S10',NULL,'1535037736','1558708608','1'
'21708','235222','Instyle S11',NULL,'1535037738','1558708608','1'
'21709','238694','Trend',NULL,'1535037829','1550858588','1'
'21710','238694','Titanium',NULL,'1535037830','1550858588','1'
'21711','238695','Trend',NULL,'1535037831','1550858589','1'
'21712','238695','Titanium',NULL,'1535037833','1550858590','1'
'21713','220312','R-Dynamic SE','2019','1535038141','1535038141','1'
'21714','220312','Podstawowa','2019','1535038143','1535038143','1'
'21715','220312','S','2019','1535038144','1535038144','1'
'21716','220312','SE','2019','1535038145','1535038145','1'
'21717','220312','R-Dynamic','2019','1535038146','1535038146','1'
'21718','220312','R-Dynamic S','2019','1535038147','1535038147','1'
'21719','238696','Sport',NULL,'1535038242','1550858035','1'
'21721','237587','Sport',NULL,'1535038476','1535038476','1'
'21722','237588','Longitude',NULL,'1535038477','1543025567','1'
'21723','237590','Limited',NULL,'1535038478','1543025568','1'
'21724','237590','Trailhawk',NULL,'1535038480','1550859550','1'
'21725','237590','Overland',NULL,'1535038481','1543025569','1'
'21726','237197','Sport',NULL,'1535038488','1558709440','1'
'21727','237197','Sahara',NULL,'1535038490','1558709440','1'
'21728','237197','Rubicon',NULL,'1535038491','1558709441','1'
'21729','237991','Classic',NULL,'1535038936','1563560131','1'
'21730','237994','Comfort',NULL,'1535038939','1563560146','1'
'21731','237994','Luxe',NULL,'1535038941','1555999055','1'
'21732','237994','Prestige',NULL,'1535038942','1555999055','1'
'21733','237995','Comfort',NULL,'1535038943','1563560152','1'
'21734','237995','Luxe',NULL,'1535038944','1550859822','1'
'21735','238729','Pure',NULL,'1535039012','1566292652','1'
'21736','238729','Luxe',NULL,'1535039013','1566292653','1'
'21737','238729','Sensory',NULL,'1535039014','1566292654','1'
'21738','238729','Autograph Proactive',NULL,'1535039014','1566292655','1'
'21739','238730','Luxury Line',NULL,'1535039071','1566292052','1'
'21740','238730','Sport Line',NULL,'1535039073','1555998029','1'
'21741','238730','M Sport',NULL,'1535039074','1555998031','1'
'21742','238740','Base',NULL,'1535039272','1558709055','1'
'21743','238740','Comfort',NULL,'1535039273','1558709054','1'
'21744','238741','Podstawowa',NULL,'1535039297','1535039297','1'
'21745','237272','M Sport',NULL,'1535039301','1566292791','1'
'21746','238742','Podstawowa',NULL,'1535039305','1566292798','1'
'21747','238742','xLine',NULL,'1535039306','1566292799','1'
'21748','238742','M Sport',NULL,'1535039307','1566292800','1'
'21749','238742','M Sport X',NULL,'1535039308','1566292799','1'
'21750','236487','Luxe',NULL,'1535039315','1566292271','1'
'21751','235452','Comfort','2019','1535039497','1563558627','1'
'21752','235453','Classic','2019','1535039500','1563558629','1'
'21753','235453','Classic Audio','2019','1535039502','1563558629','1'
'21754','235453','Comfort','2019','1535039503','1563558630','1'
'21755','235454','Comfort','2019','1535039509','1563558635','1'
'21756','235454','Luxe','2019','1535039511','1563558635','1'
'21757','235454','Prestige','2019','1535039514','1563558637','1'
'21758','235454','Premium','2019','1535039516','1563558638','1'
'21759','235455','Comfort','2019','1535039523','1563558646','1'
'21760','235455','Luxe','2019','1535039525','1563558647','1'
'21761','235455','Prestige','2019','1535039528','1543040812','1'
'21762','238780','Podstawowa',NULL,'1535040109','1634881023','1'
'21763','238781','Podstawowa',NULL,'1535040110','1634881023','1'
'21764','238782','Life',NULL,'1535040112','1563560918','1'
'21765','238782','Drive',NULL,'1535040113','1563560919','1'
'21766','238782','Style',NULL,'1535040114','1563560920','1'
'21767','238783','Access',NULL,'1535040115','1563560920','1'
'21768','238783','Life',NULL,'1535040116','1563560922','1'
'21769','238783','Drive',NULL,'1535040117','1563560922','1'
'21770','238783','Style',NULL,'1535040118','1563560923','1'
'21771','238784','Life',NULL,'1535040120','1563560924','1'
'21772','238784','Drive',NULL,'1535040121','1563560925','1'
'21773','238784','Style',NULL,'1535040122','1563560926','1'
'21774','238785','Life',NULL,'1535040123','1563560927','1'
'21775','238785','Drive',NULL,'1535040124','1563560928','1'
'21776','238786','Access',NULL,'1535040125','1563560929','1'
'21777','238786','Life',NULL,'1535040127','1563560930','1'
'21778','238786','Drive',NULL,'1535040128','1563560931','1'
'21779','238787','Life',NULL,'1535040129','1563560931','1'
'21780','238787','Drive',NULL,'1535040130','1563560932','1'
'21781','238798','Comfort',NULL,'1535040254','1550860110','1'
'21782','238798','Executive',NULL,'1535040255','1550860111','1'
'21783','238799','Comfort',NULL,'1535040256','1550860112','1'
'21784','238799','Executive',NULL,'1535040257','1550860112','1'
'21785','238799','Premium',NULL,'1535040258','1550860113','1'
'21786','238799','Luxury',NULL,'1535040260','1550860114','1'
'21787','238800','F Sport',NULL,'1535040261','1550860115','1'
'21788','238800','Luxury',NULL,'1535040262','1550860116','1'
'21794','6116','Luxury','2019','1537487408','1545423405','1'
'21795','6117','Intelligent',NULL,'1537487410','1545423401','1'
'21796','63133','Podstawowa',NULL,'1537503063','1634877676','1'
'21798','58682','21214-52-040 Luxe',NULL,'1537574115','1586580492','1'
'21799','58682','21214-58-044 Luxe klimatyzacja',NULL,'1537574117','1586580491','1'
'21800','181783','Excellence',NULL,'1537582836','1558674838','1'
'21801','219576','Drive','2019','1537595549','1558679070','1'
'21802','219576','JOY','2019','1537595550','1550827715','1'
'21803','219576','GT','2019','1537595551','1558679067','1'
'21804','219575','Drive','2019','1537595555','1558679076','1'
'21805','219575','Highline','2019','1537595556','1558679074','1'
'21806','219575','JOY','2019','1537595557','1550827722','1'
'21807','219575','GT','2019','1537595558','1558679076','1'
'21808','174311','Trendline','2019','1537595562','1566260120','1'
'21809','174311','Drive','2019','1537595563','1553185132','1'
'21810','174311','Comfortline','2019','1537595564','1566260122','1'
'21811','174311','Highline','2019','1537595565','1558679082','1'
'21812','174311','JOY','2019','1537595566','1550827734','1'
'21813','174313','Conceptline','2019','1537595574','1566260134','1'
'21814','174313','Trendline','2019','1537595575','1566260135','1'
'21815','174313','Drive','2019','1537595576','1553185140','1'
'21816','174313','Comfortline','2019','1537595577','1566260137','1'
'21817','174313','JOY','2019','1537595578','1550827739','1'
'21818','174312','Trendline','2019','1537595586','1566260148','1'
'21819','174312','Drive','2019','1537595586','1553185152','1'
'21820','174312','Comfortline','2019','1537595587','1566260150','1'
'21821','174312','Highline','2019','1537595588','1558679110','1'
'21822','174312','JOY','2019','1537595589','1550827750','1'
'21823','220062','Trendline','2019','1537601470','1553186054','1'
'21824','220066','Trendline','2019','1537601474','1558680116','1'
'21825','220066','Comfortline','2019','1537601475','1558680115','1'
'21826','220066','City','2019','1537601476','1558680114','1'
'21827','220065','Comfortline','2019','1537601479','1558680121','1'
'21828','220065','City','2019','1537601480','1558680120','1'
'21829','220070','Comfortline','2019','1537601488','1550828697','1'
'21830','220070','City','2019','1537601489','1550828697','1'
'21831','220070','Highline','2018','1537601490','1558680131','1'
'21832','220070','Sportline','2018','1537601491','1558680131','1'
'21833','220069','Comfortline','2019','1537601495','1553186065','1'
'21834','220069','City','2019','1537601496','1553186069','1'
'21835','220069','Highline','2019','1537601497','1553186064','1'
'21836','220069','Sportline','2019','1537601498','1553186065','1'
'21837','220068','Highline','2019','1537601502','1553186069','1'
'21838','220068','Sportline','2019','1537601503','1553186070','1'
'21839','172128','Intense SA2','2018','1537601703','1553185977','1'
'21840','172129','Instyle SA3','2018','1537601706','1553185979','1'
'21841','172130','DC Invite S03','2018','1537601709','1553185982','1'
'21842','172130','DC Invite+ SA1','2018','1537601710','1553185982','1'
'21843','172130','DC Intense SA2','2018','1537601711','1553185983','1'
'21844','186238','Active','2018','1537609747','1563526825','1'
'21845','186455','21310-50-040 Classic',NULL,'1537610024','1586580505','1'
'21846','186455','21310-52-040 Luxe',NULL,'1537610024','1586580526','1'
'21847','186455','21310-58-044 Luxe klimatyzacja',NULL,'1537610025','1586580525','1'
'21848','186455','21310-54-017 Black Edition',NULL,'1537610026','1586580523','1'
'21849','195496','Premium',NULL,'1537614139','1550833359','1'
'21850','204568','21214-59-048 Luxe',NULL,'1537658645','1586580532','1'
'21851','238865','27527-358',NULL,'1537679840','1543012383','1'
'21852','238866','2752-757',NULL,'1537679846','1543012392','1'
'21853','238867','27527-758',NULL,'1537679848','1543012391','1'
'21854','219524','21310-59-048 Luxe',NULL,'1537680141','1586580545','1'
'21855','238668','Trendline',NULL,'1537680847','1550857274','1'
'21856','238668','Comfortline',NULL,'1537680848','1550857275','1'
'21857','238668','Join',NULL,'1537680849','1561422404','1'
'21858','238668','Highline',NULL,'1537680850','1550857279','1'
'21859','238668','Business',NULL,'1537680851','1553213227','1'
'21860','238668','Edition',NULL,'1537680852','1561422405','1'
'21861','238666','Comfortline',NULL,'1537680854','1550857268','1'
'21862','238666','Join',NULL,'1537680855','1561422397','1'
'21863','238666','Highline',NULL,'1537680856','1550857272','1'
'21864','238666','Business',NULL,'1537680857','1553213221','1'
'21865','238666','Trendline',NULL,'1537680859','1550857267','1'
'21866','238666','Edition',NULL,'1537680860','1561422396','1'
'21867','220426','Ambition','2019','1537682113','1561422984','1'
'21868','220426','Style','2019','1537682114','1561422985','1'
'21869','220427','Ambition','2019','1537682117','1561422988','1'
'21870','220427','Style','2019','1537682118','1561422989','1'
'21871','220428','Active','2019','1537682120','1561422992','1'
'21872','220428','Ambition','2019','1537682121','1561422993','1'
'21873','220428','Style','2019','1537682122','1561422994','1'
'21874','220429','Active','2019','1537682125','1561422997','1'
'21875','220429','Ambition','2019','1537682126','1561422998','1'
'21876','220429','Style','2019','1537682127','1561422998','1'
'21877','220431','Ambition','2019','1537682133','1561423005','1'
'21878','220431','Style','2019','1537682134','1561423006','1'
'21879','220433','Active','2019','1537682823','1561423014','1'
'21880','220433','Ambition','2019','1537682825','1561423015','1'
'21881','220433','Style','2019','1537682826','1561423016','1'
'21882','220434','Ambition','2019','1537682828','1561423020','1'
'21883','220434','Style','2019','1537682830','1561423020','1'
'21884','220435','Active','2019','1537682832','1561423023','1'
'21885','220435','Ambition','2019','1537682833','1561423024','1'
'21886','220435','Style','2019','1537682834','1561423024','1'
'21887','220436','Active','2019','1537682837','1561423028','1'
'21888','220436','Ambition','2019','1537682838','1561423028','1'
'21889','220436','Style','2019','1537682839','1561423029','1'
'21890','220438','Ambition','2019','1537682845','1561423034','1'
'21891','220438','Style','2019','1537682845','1561423035','1'
'21892','238912','Longitude',NULL,'1537683195','1558708115','1'
'21893','238912','Limited',NULL,'1537683196','1558708115','1'
'21894','238913','Trailhawk',NULL,'1537683197','1558708116','1'
'21895','220313','S','2019','1537684271','1537684271','1'
'21896','220313','SE','2019','1537684272','1537684272','1'
'21897','220313','R-Dynamic S','2019','1537684273','1537684273','1'
'21898','220313','R-Dynamic SE','2019','1537684274','1537684274','1'
'21899','220313','R-Dynamic HSE','2019','1537684275','1537684275','1'
'21900','235271','S','2019','1537684279','1537684279','1'
'21901','235271','SE','2019','1537684280','1537684280','1'
'21902','235271','R-Dynamic S','2019','1537684281','1537684281','1'
'21903','235271','R-Dynamic SE','2019','1537684282','1537684282','1'
'21904','235271','R-Dynamic HSE','2019','1537684283','1537684283','1'
'21905','220314','Podstawowa','2019','1537684288','1537684288','1'
'21906','220314','S','2019','1537684289','1537684289','1'
'21907','220314','SE','2019','1537684290','1537684290','1'
'21908','220314','R-Dynamic','2019','1537684291','1537684291','1'
'21909','220314','R-Dynamic S','2019','1537684292','1537684292','1'
'21910','220314','R-Dynamic SE','2019','1537684293','1537684293','1'
'21911','220315','First Edition','2019','1537684310','1537684310','1'
'21912','220315','SE','2019','1537684311','1537684311','1'
'21913','220315','R-Dynamic S','2019','1537684315','1537684315','1'
'21914','220315','R-Dynamic SE','2019','1537684316','1537684316','1'
'21915','220315','R-Dynamic HSE','2019','1537684317','1537684317','1'
'21916','220316','First Edition','2019','1537684319','1537684319','1'
'21917','220316','SE','2019','1537684320','1537684320','1'
'21918','220316','R-Dynamic S','2019','1537684321','1537684321','1'
'21919','220316','R-Dynamic SE','2019','1537684322','1537684322','1'
'21920','220316','R-Dynamic HSE','2019','1537684323','1537684323','1'
'21921','234479','Trendline',NULL,'1537684747','1540600840','1'
'21925','238935','Sport',NULL,'1537686189','1561423754','1'
'21926','236047','Comfort','2019','1537687147','1586523859','1'
'21927','236048','Comfort','2019','1537687150','1586538489','1'
'21928','236049','Comfort','2019','1537687152','1563558913','1'
'21929','236049','Luxe','2019','1537687154','1563558914','1'
'21930','236049','Prestige','2019','1537687155','1563558916','1'
'21931','236049','Premium','2019','1537687156','1563558917','1'
'21932','236050','Comfort','2019','1537687164','1563558924','1'
'21933','236050','Luxe','2019','1537687164','1563558926','1'
'21934','238939','Feel',NULL,'1537688703','1553214333','1'
'21935','238954','Comfort',NULL,'1537689183','1563559645','1'
'21936','238954','Luxe',NULL,'1537689184','1563559645','1'
'21937','238954','Prestige',NULL,'1537689185','1563559646','1'
'21938','238954','Premium',NULL,'1537689186','1563559647','1'
'21939','238955','GT',NULL,'1537689187','1563559648','1'
'21940','238956','Classic',NULL,'1537689188','1563559649','1'
'21941','238957','Luxe',NULL,'1537689189','1563559650','1'
'21942','238957','Prestige',NULL,'1537689190','1563559651','1'
'21943','238957','GT Line',NULL,'1537689191','1563559652','1'
'21944','238958','Lifestyle',NULL,'1537689195','1563560082','1'
'21945','238958','Premier',NULL,'1537689196','1563560086','1'
'21946','238958','High-Tech',NULL,'1537689197','1563560088','1'
'21947','238962','Family',NULL,'1537689202','1563560105','1'
'21948','238962','Lifestyle',NULL,'1537689203','1563560108','1'
'21949','238962','Premier',NULL,'1537689203','1563560113','1'
'21950','238968','Dynamic',NULL,'1537691827','1550860030','1'
'21951','238968','High-Tech plus',NULL,'1537691828','1550860030','1'
'21952','238968','High-Tech',NULL,'1537691829','1537691829','1'
'21953','238968','Lifestyle',NULL,'1537691830','1537691830','1'
'21954','238970','Primary',NULL,'1537691832','1550860033','1'
'21955','238970','Family',NULL,'1537691833','1550860034','1'
'21956','238970','Lifestyle',NULL,'1537691834','1550860035','1'
